Seconds,Stream,E4_Seconds,AccX,AccY,AccZ
1904-01-01 00:36:59.197362028,E4_Acc,2024-06-28 15:21:48.882570028,-13.0,-62.0,11.0
1904-01-01 00:36:59.228612028,E4_Acc,2024-06-28 15:21:48.913820028,-13.0,-62.0,12.0
1904-01-01 00:36:59.259862028,E4_Acc,2024-06-28 15:21:48.945070028,-14.0,-63.0,11.0
1904-01-01 00:36:59.291112028,E4_Acc,2024-06-28 15:21:48.976320028,-14.0,-62.0,11.0
1904-01-01 00:36:59.322362028,E4_Acc,2024-06-28 15:21:49.007570028,-14.0,-62.0,11.0
1904-01-01 00:36:59.353622042,E4_Acc,2024-06-28 15:21:49.038830042,-14.0,-62.0,11.0
1904-01-01 00:36:59.384872042,E4_Acc,2024-06-28 15:21:49.070080042,-14.0,-61.0,11.0
1904-01-01 00:36:59.416122042,E4_Acc,2024-06-28 15:21:49.101330042,-14.0,-62.0,10.0
1904-01-01 00:36:59.447372042,E4_Acc,2024-06-28 15:21:49.132580042,-14.0,-63.0,11.0
1904-01-01 00:36:59.478622042,E4_Acc,2024-06-28 15:21:49.163830042,-14.0,-63.0,11.0
1904-01-01 00:36:59.509872042,E4_Acc,2024-06-28 15:21:49.195080042,-13.0,-63.0,11.0
1904-01-01 00:36:59.541122042,E4_Acc,2024-06-28 15:21:49.226330042,-12.0,-63.0,11.0
1904-01-01 00:36:59.572382054,E4_Acc,2024-06-28 15:21:49.257590054,-13.0,-62.0,10.0
1904-01-01 00:36:59.603632055,E4_Acc,2024-06-28 15:21:49.288840055,-12.0,-63.0,11.0
1904-01-01 00:36:59.634882055,E4_Acc,2024-06-28 15:21:49.320090055,-11.0,-63.0,11.0
1904-01-01 00:36:59.666132055,E4_Acc,2024-06-28 15:21:49.351340055,-13.0,-63.0,11.0
1904-01-01 00:36:59.697382055,E4_Acc,2024-06-28 15:21:49.382590055,-13.0,-64.0,11.0
1904-01-01 00:36:59.728632055,E4_Acc,2024-06-28 15:21:49.413840055,-14.0,-65.0,12.0
1904-01-01 00:36:59.759882055,E4_Acc,2024-06-28 15:21:49.445090055,-12.0,-63.0,13.0
1904-01-01 00:36:59.791142069,E4_Acc,2024-06-28 15:21:49.476350069,-11.0,-60.0,11.0
1904-01-01 00:36:59.822392069,E4_Acc,2024-06-28 15:21:49.507600069,-12.0,-58.0,11.0
1904-01-01 00:36:59.853642069,E4_Acc,2024-06-28 15:21:49.538850069,-14.0,-62.0,10.0
1904-01-01 00:36:59.884892069,E4_Acc,2024-06-28 15:21:49.570100069,-14.0,-65.0,11.0
1904-01-01 00:36:59.916142069,E4_Acc,2024-06-28 15:21:49.601350069,-13.0,-66.0,13.0
1904-01-01 00:36:59.947392069,E4_Acc,2024-06-28 15:21:49.632600069,-13.0,-65.0,12.0
1904-01-01 00:36:59.978642069,E4_Acc,2024-06-28 15:21:49.663850069,-13.0,-63.0,12.0
